time	V(a1)	V(a2)	V(a3)	V(a4)	V(v1)	V(v2)	V(vout)	V(vouts)	V(vouts2)
2.662279731913312e+001	1.081821e-002	1.160901e-002	8.206594e-003	7.415792e-003	-3.306119e+000	-2.059111e+000	-4.793308e+000	-1.517526e+000	-1.568101e+000
2.723506467320727e+001	1.067942e-002	1.142658e-002	8.014309e-003	7.267157e-003	-3.337551e+000	-2.138509e+000	-4.786056e+000	-1.459150e+000	-1.507781e+000
2.761764551811933e+001	1.061888e-002	1.133869e-002	7.920547e-003	7.200738e-003	-3.347274e+000	-2.183854e+000	-4.781388e+000	-1.415793e+000	-1.462977e+000
2.800022636303138e+001	1.059008e-002	1.128251e-002	7.858717e-003	7.166292e-003	-3.345727e+000	-2.221324e+000	-4.776611e+000	-1.368305e+000	-1.413906e+000
2.838280720794344e+001	1.059304e-002	1.125804e-002	7.828817e-003	7.163819e-003	-3.332910e+000	-2.250919e+000	-4.771726e+000	-1.316688e+000	-1.360568e+000
2.876538805285550e+001	1.062775e-002	1.126528e-002	7.830848e-003	7.193317e-003	-3.308824e+000	-2.272640e+000	-4.766732e+000	-1.260940e+000	-1.302963e+000
2.914796889776756e+001	1.069422e-002	1.130424e-002	7.864810e-003	7.254789e-003	-3.273468e+000	-2.286486e+000	-4.761628e+000	-1.201063e+000	-1.241092e+000
2.953054974267961e+001	1.079243e-002	1.137491e-002	7.930704e-003	7.348232e-003	-3.226843e+000	-2.292457e+000	-4.756417e+000	-1.137056e+000	-1.174954e+000
2.991313058759167e+001	1.092240e-002	1.147728e-002	8.028528e-003	7.473649e-003	-3.168947e+000	-2.290554e+000	-4.751096e+000	-1.068919e+000	-1.104549e+000
3.034473543771532e+001	1.107508e-002	1.159879e-002	8.145166e-003	7.621458e-003	-3.105150e+000	-2.286322e+000	-4.744957e+000	-9.964350e-001	-1.029653e+000
3.077634028783896e+001	1.118917e-002	1.168167e-002	8.223454e-003	7.730954e-003	-3.053412e+000	-2.291156e+000	-4.738669e+000	-9.275919e-001	-9.585187e-001
3.120794513796260e+001	1.126466e-002	1.172591e-002	8.263394e-003	7.802139e-003	-3.013734e+000	-2.305056e+000	-4.732233e+000	-8.623895e-001	-8.911454e-001
3.163954998808625e+001	1.130155e-002	1.173153e-002	8.264985e-003	7.835011e-003	-2.986116e+000	-2.328022e+000	-4.725649e+000	-8.008279e-001	-8.275332e-001
3.207115483820989e+001	1.129985e-002	1.169851e-002	8.228226e-003	7.829570e-003	-2.970558e+000	-2.360055e+000	-4.718916e+000	-7.429072e-001	-7.676820e-001
3.250275968833354e+001	1.125956e-002	1.162686e-002	8.153118e-003	7.785818e-003	-2.967059e+000	-2.401153e+000	-4.712034e+000	-6.886272e-001	-7.115920e-001
3.293436453845718e+001	1.118067e-002	1.151658e-002	8.039662e-003	7.703752e-003	-2.975621e+000	-2.451318e+000	-4.705004e+000	-6.379880e-001	-6.592631e-001
3.326025883530672e+001	1.108978e-002	1.140197e-002	7.922844e-003	7.610653e-003	-2.991437e+000	-2.499159e+000	-4.699595e+000	-5.990214e-001	-6.189983e-001
3.358615313215624e+001	1.101420e-002	1.130266e-002	7.821482e-003	7.533021e-003	-3.002216e+000	-2.543089e+000	-4.694100e+000	-5.586760e-001	-5.773085e-001
3.391204742900577e+001	1.095392e-002	1.121864e-002	7.735575e-003	7.470856e-003	-3.007959e+000	-2.583110e+000	-4.688520e+000	-5.169517e-001	-5.341939e-001
3.423794172585531e+001	1.090894e-002	1.114991e-002	7.665123e-003	7.424158e-003	-3.008665e+000	-2.619222e+000	-4.682854e+000	-4.738486e-001	-4.896544e-001
3.456383602270484e+001	1.087927e-002	1.109647e-002	7.610126e-003	7.392926e-003	-3.004335e+000	-2.651424e+000	-4.677102e+000	-4.293666e-001	-4.436900e-001
3.488973031955437e+001	1.086491e-002	1.105833e-002	7.570584e-003	7.377161e-003	-2.994968e+000	-2.679716e+000	-4.671264e+000	-3.835057e-001	-3.963008e-001
3.521562461640390e+001	1.086585e-002	1.103548e-002	7.546497e-003	7.376864e-003	-2.980564e+000	-2.704098e+000	-4.665341e+000	-3.362659e-001	-3.474867e-001
3.545665387499928e+001	1.090344e-002	1.105548e-002	7.565678e-003	7.413643e-003	-2.957509e+000	-2.710686e+000	-4.660905e+000	-3.002325e-001	-3.102536e-001
3.569768313359465e+001	1.094867e-002	1.108311e-002	7.592586e-003	7.458152e-003	-2.932338e+000	-2.714978e+000	-4.656421e+000	-2.644082e-001	-2.732366e-001
3.593871239219003e+001	1.100154e-002	1.111837e-002	7.627220e-003	7.510390e-003	-2.905052e+000	-2.716976e+000	-4.651889e+000	-2.287932e-001	-2.364357e-001
3.617974165078540e+001	1.106205e-002	1.116128e-002	7.669580e-003	7.570356e-003	-2.875649e+000	-2.716678e+000	-4.647309e+000	-1.933875e-001	-1.998510e-001
3.642077090938078e+001	1.113021e-002	1.121182e-002	7.719666e-003	7.638052e-003	-2.844132e+000	-2.714086e+000	-4.642682e+000	-1.581909e-001	-1.634825e-001
3.666180016797615e+001	1.120600e-002	1.127000e-002	7.777479e-003	7.713477e-003	-2.810498e+000	-2.709199e+000	-4.638006e+000	-1.232036e-001	-1.273300e-001
3.690282942657153e+001	1.128943e-002	1.133582e-002	7.843018e-003	7.796630e-003	-2.774750e+000	-2.702016e+000	-4.633283e+000	-8.842552e-002	-9.139375e-002
3.698816805084749e+001	1.131622e-002	1.135637e-002	7.863495e-003	7.823344e-003	-2.763108e+000	-2.700300e+000	-4.631599e+000	-7.634573e-002	-7.891088e-002
3.707350667512345e+001	1.134208e-002	1.137599e-002	7.883049e-003	7.849136e-003	-2.751767e+000	-2.698840e+000	-4.629909e+000	-6.432166e-002	-6.648573e-002
3.715884529939941e+001	1.136700e-002	1.139468e-002	7.901681e-003	7.874005e-003	-2.740727e+000	-2.697634e+000	-4.628213e+000	-5.235331e-002	-5.411831e-002
3.724418392367537e+001	1.139099e-002	1.141243e-002	7.919391e-003	7.897951e-003	-2.729989e+000	-2.696684e+000	-4.626511e+000	-4.044067e-002	-4.180862e-002
3.732952254795134e+001	1.141405e-002	1.142925e-002	7.936177e-003	7.920975e-003	-2.719551e+000	-2.695989e+000	-4.624803e+000	-2.858375e-002	-2.955665e-002
3.741486117222729e+001	1.143617e-002	1.144514e-002	7.952042e-003	7.943076e-003	-2.709414e+000	-2.695549e+000	-4.623089e+000	-1.678256e-002	-1.736241e-002
3.750019979650325e+001	1.145736e-002	1.146009e-002	7.966983e-003	7.964254e-003	-2.699578e+000	-2.695365e+000	-4.621368e+000	-5.037079e-003	-5.225891e-003
3.751485919208440e+001	1.146081e-002	1.146246e-002	7.969357e-003	7.967699e-003	-2.697942e+000	-2.695389e+000	-4.621072e+000	-3.021721e-003	-3.144268e-003
3.754417798324670e+001	1.146757e-002	1.146709e-002	7.973982e-003	7.974467e-003	-2.694709e+000	-2.695461e+000	-4.620480e+000	1.003586e-003	1.015832e-003
3.755150768103727e+001	1.146924e-002	1.146822e-002	7.975112e-003	7.976132e-003	-2.693908e+000	-2.695485e+000	-4.620331e+000	2.009335e-003	2.055177e-003
3.765621764947404e+001	1.149209e-002	1.148342e-002	7.990324e-003	7.998998e-003	-2.682765e+000	-2.696081e+000	-4.618208e+000	1.632420e-002	1.684641e-002
3.776092761791082e+001	1.151229e-002	1.149596e-002	8.002890e-003	8.019218e-003	-2.672354e+000	-2.697413e+000	-4.616075e+000	3.061878e-002	3.161720e-002
3.786563758634759e+001	1.152982e-002	1.150584e-002	8.012812e-003	8.036792e-003	-2.662674e+000	-2.699482e+000	-4.613933e+000	4.489308e-002	4.636756e-002
3.797034755478436e+001	1.154468e-002	1.151305e-002	8.020089e-003	8.051721e-003	-2.653727e+000	-2.702286e+000	-4.611781e+000	5.914709e-002	6.109747e-002
3.807505752322113e+001	1.155689e-002	1.151761e-002	8.024720e-003	8.064005e-003	-2.645511e+000	-2.705826e+000	-4.609620e+000	7.338081e-002	7.580694e-002
3.817976749165791e+001	1.156643e-002	1.151950e-002	8.026706e-003	8.073643e-003	-2.638027e+000	-2.710102e+000	-4.607450e+000	8.759425e-002	9.049596e-002
3.828447746009468e+001	1.157332e-002	1.151873e-002	8.026047e-003	8.080636e-003	-2.631276e+000	-2.715114e+000	-4.605270e+000	1.017874e-001	1.051646e-001
3.862542627470388e+001	1.155384e-002	1.147433e-002	7.982129e-003	8.061636e-003	-2.620201e+000	-2.742042e+000	-4.598115e+000	1.481703e-001	1.530900e-001
3.896637508931308e+001	1.152212e-002	1.141770e-002	7.926154e-003	8.030571e-003	-2.612282e+000	-2.773001e+000	-4.590862e+000	1.955894e-001	2.020867e-001
3.930732390392228e+001	1.147815e-002	1.134883e-002	7.858121e-003	7.987441e-003	-2.607519e+000	-2.807991e+000	-4.583511e+000	2.440447e-001	2.521546e-001
3.964827271853148e+001	1.142195e-002	1.126773e-002	7.778032e-003	7.932247e-003	-2.605912e+000	-2.847011e+000	-4.576061e+000	2.935362e-001	3.032937e-001
3.998922153314069e+001	1.135350e-002	1.117440e-002	7.685884e-003	7.864988e-003	-2.607461e+000	-2.890061e+000	-4.568514e+000	3.440639e-001	3.555041e-001
4.033017034774989e+001	1.127281e-002	1.106883e-002	7.581680e-003	7.785664e-003	-2.612166e+000	-2.937142e+000	-4.560869e+000	3.956278e-001	4.087856e-001
4.067111916235908e+001	1.117988e-002	1.095102e-002	7.465417e-003	7.694275e-003	-2.620027e+000	-2.988253e+000	-4.553126e+000	4.482279e-001	4.631384e-001
4.082445912150271e+001	1.115209e-002	1.091206e-002	7.427205e-003	7.667244e-003	-2.619698e+000	-3.007289e+000	-4.549611e+000	4.717909e-001	4.874882e-001
4.120208909233928e+001	1.111550e-002	1.084793e-002	7.365083e-003	7.632654e-003	-2.608697e+000	-3.044169e+000	-4.540869e+000	5.300698e-001	5.477076e-001
4.157971906317584e+001	1.110706e-002	1.081198e-002	7.331356e-003	7.626438e-003	-2.590220e+000	-3.071532e+000	-4.532006e+000	5.858620e-001	6.053576e-001
4.195734903401241e+001	1.112678e-002	1.080421e-002	7.326024e-003	7.648596e-003	-2.564266e+000	-3.089376e+000	-4.523020e+000	6.391675e-001	6.604384e-001
4.233497900484898e+001	1.117465e-002	1.082461e-002	7.349088e-003	7.699128e-003	-2.530835e+000	-3.097702e+000	-4.513912e+000	6.899864e-001	7.129499e-001
4.271260897568555e+001	1.125068e-002	1.087320e-002	7.400548e-003	7.778034e-003	-2.489928e+000	-3.096511e+000	-4.504682e+000	7.383185e-001	7.628921e-001
4.309023894652211e+001	1.135487e-002	1.094996e-002	7.480403e-003	7.885314e-003	-2.441544e+000	-3.085801e+000	-4.495330e+000	7.841639e-001	8.102650e-001
4.346786891735868e+001	1.148722e-002	1.105491e-002	7.588654e-003	8.020968e-003	-2.385683e+000	-3.065573e+000	-4.485856e+000	8.275227e-001	8.550687e-001
4.387519119893933e+001	1.161725e-002	1.115541e-002	7.692965e-003	8.154810e-003	-2.331826e+000	-3.048202e+000	-4.475501e+000	8.719182e-001	9.009466e-001
4.428251348051997e+001	1.171087e-002	1.121953e-002	7.761154e-003	8.252490e-003	-2.286376e+000	-3.042204e+000	-4.465006e+000	9.199251e-001	9.505551e-001
4.468983576210063e+001	1.176807e-002	1.124729e-002	7.793220e-003	8.314008e-003	-2.249335e+000	-3.047579e+000	-4.454371e+000	9.715435e-001	1.003894e+000
4.509715804368128e+001	1.178887e-002	1.123867e-002	7.789164e-003	8.339365e-003	-2.220701e+000	-3.064327e+000	-4.443597e+000	1.026773e+000	1.060964e+000
4.550448032526192e+001	1.177325e-002	1.119367e-002	7.748984e-003	8.328560e-003	-2.200475e+000	-3.092448e+000	-4.432684e+000	1.085615e+000	1.121765e+000
4.591180260684257e+001	1.172122e-002	1.111231e-002	7.672682e-003	8.281594e-003	-2.188658e+000	-3.131942e+000	-4.421631e+000	1.148067e+000	1.186296e+000
4.631912488842322e+001	1.163278e-002	1.099457e-002	7.560258e-003	8.198466e-003	-2.185247e+000	-3.182809e+000	-4.410438e+000	1.214132e+000	1.254558e+000
4.663782905648172e+001	1.153990e-002	1.087880e-002	7.448825e-003	8.109923e-003	-2.187356e+000	-3.232382e+000	-4.401583e+000	1.271888e+000	1.314240e+000
4.695653322454022e+001	1.146240e-002	1.077844e-002	7.352951e-003	8.036906e-003	-2.185682e+000	-3.276740e+000	-4.392641e+000	1.327909e+000	1.372128e+000
4.727523739259872e+001	1.140027e-002	1.069349e-002	7.272636e-003	7.979415e-003	-2.180227e+000	-3.315883e+000	-4.383610e+000	1.382196e+000	1.428220e+000
4.759394156065721e+001	1.135352e-002	1.062395e-002	7.207879e-003	7.937452e-003	-2.170990e+000	-3.349812e+000	-4.374491e+000	1.434747e+000	1.482517e+000
4.791264572871572e+001	1.132214e-002	1.056981e-002	7.158681e-003	7.911015e-003	-2.157972e+000	-3.378527e+000	-4.365285e+000	1.485563e+000	1.535018e+000
4.823134989677422e+001	1.130614e-002	1.053108e-002	7.125041e-003	7.900105e-003	-2.141172e+000	-3.402026e+000	-4.355991e+000	1.534643e+000	1.585725e+000
4.855005406483272e+001	1.130551e-002	1.050775e-002	7.106960e-003	7.904721e-003	-2.120590e+000	-3.420311e+000	-4.346608e+000	1.581989e+000	1.634635e+000
4.887348815685579e+001	1.136489e-002	1.054413e-002	7.148819e-003	7.969579e-003	-2.085712e+000	-3.415686e+000	-4.336994e+000	1.618755e+000	1.672640e+000
4.919692224887885e+001	1.143121e-002	1.058749e-002	7.197808e-003	8.041526e-003	-2.049817e+000	-3.408546e+000	-4.327290e+000	1.653709e+000	1.708770e+000
4.952035634090192e+001	1.150446e-002	1.063782e-002	7.253927e-003	8.120562e-003	-2.012905e+000	-3.398892e+000	-4.317497e+000	1.686852e+000	1.743026e+000
4.984379043292499e+001	1.158464e-002	1.069513e-002	7.317175e-003	8.206688e-003	-1.974977e+000	-3.386724e+000	-4.307614e+000	1.718183e+000	1.775406e+000
5.016722452494806e+001	1.167176e-002	1.075941e-002	7.387554e-003	8.299903e-003	-1.936032e+000	-3.372042e+000	-4.297643e+000	1.747703e+000	1.805912e+000
5.049065861697113e+001	1.176581e-002	1.083067e-002	7.465062e-003	8.400208e-003	-1.896071e+000	-3.354846e+000	-4.287582e+000	1.775410e+000	1.834543e+000
5.081409270899420e+001	1.186680e-002	1.090890e-002	7.549699e-003	8.507603e-003	-1.855094e+000	-3.335135e+000	-4.277432e+000	1.801306e+000	1.861300e+000
5.120569911637605e+001	1.192592e-002	1.094052e-002	7.589284e-003	8.574685e-003	-1.818951e+000	-3.332358e+000	-4.265030e+000	1.841907e+000	1.903256e+000
5.159730552375792e+001	1.195556e-002	1.094273e-002	7.599682e-003	8.612508e-003	-1.787874e+000	-3.339999e+000	-4.252502e+000	1.889025e+000	1.951944e+000
5.198891193113978e+001	1.195571e-002	1.091553e-002	7.580892e-003	8.621073e-003	-1.761863e+000	-3.358059e+000	-4.239849e+000	1.942659e+000	2.007365e+000
5.238051833852164e+001	1.192639e-002	1.085892e-002	7.532915e-003	8.600380e-003	-1.740917e+000	-3.386538e+000	-4.227069e+000	2.002810e+000	2.069519e+000
5.277212474590350e+001	1.186758e-002	1.077290e-002	7.455750e-003	8.550428e-003	-1.725038e+000	-3.425436e+000	-4.214164e+000	2.069478e+000	2.138405e+000
5.316373115328536e+001	1.177929e-002	1.065747e-002	7.349398e-003	8.471217e-003	-1.714224e+000	-3.474752e+000	-4.201133e+000	2.142662e+000	2.214025e+000
5.355533756066722e+001	1.166151e-002	1.051262e-002	7.213859e-003	8.362749e-003	-1.708477e+000	-3.534487e+000	-4.187976e+000	2.222363e+000	2.296376e+000
5.389190147075877e+001	1.157372e-002	1.040163e-002	7.111033e-003	8.283126e-003	-1.700477e+000	-3.583205e+000	-4.176564e+000	2.291400e+000	2.367707e+000
5.422846538085031e+001	1.151122e-002	1.031598e-002	7.033723e-003	8.228958e-003	-1.687799e+000	-3.621960e+000	-4.165055e+000	2.354001e+000	2.432389e+000
5.456502929094186e+001	1.147401e-002	1.025569e-002	6.981930e-003	8.200247e-003	-1.670445e+000	-3.650753e+000	-4.153449e+000	2.410166e+000	2.490424e+000
5.490159320103340e+001	1.146209e-002	1.022075e-002	6.955653e-003	8.196990e-003	-1.648414e+000	-3.669584e+000	-4.141745e+000	2.459896e+000	2.541811e+000
5.523815711112495e+001	1.147547e-002	1.021117e-002	6.954892e-003	8.219190e-003	-1.621706e+000	-3.678454e+000	-4.129944e+000	2.503191e+000	2.586550e+000
5.557472102121649e+001	1.151414e-002	1.022694e-002	6.979647e-003	8.266844e-003	-1.590321e+000	-3.677361e+000	-4.118046e+000	2.540050e+000	2.624641e+000
5.591128493130804e+001	1.157810e-002	1.026807e-002	7.029919e-003	8.339955e-003	-1.554259e+000	-3.666306e+000	-4.106050e+000	2.570473e+000	2.656084e+000
5.592966606722568e+001	1.158244e-002	1.027116e-002	7.033512e-003	8.344794e-003	-1.552187e+000	-3.665343e+000	-4.105393e+000	2.571821e+000	2.657478e+000
5.621916895792842e+001	1.167139e-002	1.034052e-002	7.110877e-003	8.441748e-003	-1.516644e+000	-3.642366e+000	-4.094991e+000	2.587115e+000	2.673280e+000
5.650867184863115e+001	1.175507e-002	1.040466e-002	7.183144e-003	8.533553e-003	-1.482269e+000	-3.621436e+000	-4.084522e+000	2.603478e+000	2.690188e+000
5.679817473933390e+001	1.183349e-002	1.046359e-002	7.250312e-003	8.620208e-003	-1.449062e+000	-3.602553e+000	-4.073986e+000	2.620909e+000	2.708201e+000
5.708767763003664e+001	1.190664e-002	1.051731e-002	7.312382e-003	8.701715e-003	-1.417022e+000	-3.585716e+000	-4.063382e+000	2.639409e+000	2.727319e+000
5.737718052073938e+001	1.197453e-002	1.056581e-002	7.369353e-003	8.778073e-003	-1.386149e+000	-3.570926e+000	-4.052711e+000	2.658978e+000	2.747542e+000
5.766668341144212e+001	1.203714e-002	1.060909e-002	7.421226e-003	8.849282e-003	-1.356444e+000	-3.558183e+000	-4.041972e+000	2.679615e+000	2.768871e+000
5.795618630214486e+001	1.209449e-002	1.064715e-002	7.468001e-003	8.915341e-003	-1.327906e+000	-3.547486e+000	-4.031166e+000	2.701320e+000	2.791305e+000
5.828442802387062e+001	1.210516e-002	1.063602e-002	7.466884e-003	8.936027e-003	-1.303104e+000	-3.554138e+000	-4.018839e+000	2.739602e+000	2.830860e+000
5.861266974559637e+001	1.209735e-002	1.060648e-002	7.447507e-003	8.938380e-003	-1.280435e+000	-3.567834e+000	-4.006429e+000	2.783860e+000	2.876592e+000
5.894091146732213e+001	1.207106e-002	1.055853e-002	7.409869e-003	8.922401e-003	-1.259900e+000	-3.588574e+000	-3.993935e+000	2.834096e+000	2.928499e+000
5.926915318904788e+001	1.202629e-002	1.049217e-002	7.353971e-003	8.888090e-003	-1.241497e+000	-3.616359e+000	-3.981358e+000	2.890309e+000	2.986583e+000
5.959739491077364e+001	1.196303e-002	1.040740e-002	7.279813e-003	8.835446e-003	-1.225228e+000	-3.651188e+000	-3.968697e+000	2.952500e+000	3.050843e+000
5.992563663249941e+001	1.188130e-002	1.030423e-002	7.187394e-003	8.764469e-003	-1.211092e+000	-3.693062e+000	-3.955952e+000	3.020668e+000	3.121278e+000
6.025387835422516e+001	1.178109e-002	1.018264e-002	7.076715e-003	8.675161e-003	-1.199089e+000	-3.741980e+000	-3.943124e+000	3.094813e+000	3.197890e+000
6.068652424738049e+001	1.167600e-002	1.004950e-002	6.958178e-003	8.584680e-003	-1.178015e+000	-3.798216e+000	-3.926079e+000	3.188908e+000	3.295114e+000
6.111917014053583e+001	1.161070e-002	9.956280e-003	6.879805e-003	8.534224e-003	-1.152294e+000	-3.837880e+000	-3.908881e+000	3.268488e+000	3.377341e+000
6.155181603369116e+001	1.158517e-002	9.902971e-003	6.841597e-003	8.523793e-003	-1.121927e+000	-3.860972e+000	-3.891530e+000	3.333552e+000	3.444571e+000
6.198446192684649e+001	1.159941e-002	9.889577e-003	6.843553e-003	8.553388e-003	-1.086913e+000	-3.867493e+000	-3.874026e+000	3.384100e+000	3.496803e+000
6.241710782000183e+001	1.165343e-002	9.916098e-003	6.885674e-003	8.623009e-003	-1.047252e+000	-3.857442e+000	-3.856369e+000	3.420132e+000	3.534038e+000
6.284975371315716e+001	1.174723e-002	9.982533e-003	6.967960e-003	8.732655e-003	-1.002944e+000	-3.830819e+000	-3.838559e+000	3.441648e+000	3.556276e+000
6.328239960631250e+001	1.188080e-002	1.008888e-002	7.090410e-003	8.882326e-003	-9.539902e-001	-3.787624e+000	-3.820596e+000	3.448648e+000	3.563517e+000
6.356161691000681e+001	1.197040e-002	1.016100e-002	7.173045e-003	8.982448e-003	-9.237513e-001	-3.759331e+000	-3.808927e+000	3.451013e+000	3.565962e+000
6.384083421370112e+001	1.204583e-002	1.021900e-002	7.241672e-003	9.068500e-003	-8.949890e-001	-3.736469e+000	-3.797202e+000	3.458191e+000	3.573382e+000
6.412005151739542e+001	1.210709e-002	1.026290e-002	7.296292e-003	9.140481e-003	-8.677036e-001	-3.719039e+000	-3.785422e+000	3.470181e+000	3.585774e+000
6.439926882108973e+001	1.215418e-002	1.029269e-002	7.336904e-003	9.198392e-003	-8.418949e-001	-3.707040e+000	-3.773585e+000	3.486983e+000	3.603140e+000
6.467848612478404e+001	1.218709e-002	1.030837e-002	7.363509e-003	9.242232e-003	-8.175630e-001	-3.700471e+000	-3.761692e+000	3.508598e+000	3.625480e+000
6.495770342847835e+001	1.220584e-002	1.030994e-002	7.376107e-003	9.272002e-003	-7.947079e-001	-3.699334e+000	-3.749742e+000	3.535025e+000	3.652793e+000
6.523692073217266e+001	1.221041e-002	1.029740e-002	7.374696e-003	9.287701e-003	-7.733295e-001	-3.703628e+000	-3.737737e+000	3.566265e+000	3.685079e+000
6.550022709258747e+001	1.217840e-002	1.024932e-002	7.337197e-003	9.266275e-003	-7.556721e-001	-3.720762e+000	-3.726369e+000	3.608615e+000	3.728829e+000
6.576353345300228e+001	1.213854e-002	1.019345e-002	7.291999e-003	9.237091e-003	-7.383724e-001	-3.741166e+000	-3.714952e+000	3.654509e+000	3.776243e+000
6.602683981341708e+001	1.209084e-002	1.012979e-002	7.239102e-003	9.200149e-003	-7.214302e-001	-3.764841e+000	-3.703485e+000	3.703945e+000	3.827321e+000
6.629014617383189e+001	1.203529e-002	1.005835e-002	7.178506e-003	9.155447e-003	-7.048456e-001	-3.791786e+000	-3.691969e+000	3.756925e+000	3.882062e+000
6.655345253424669e+001	1.197190e-002	9.979122e-003	7.110212e-003	9.102988e-003	-6.886187e-001	-3.822002e+000	-3.680402e+000	3.813448e+000	3.940466e+000
6.681675889466150e+001	1.190066e-002	9.892107e-003	7.034219e-003	9.042769e-003	-6.727494e-001	-3.855488e+000	-3.668786e+000	3.873513e+000	4.002534e+000
6.708006525507631e+001	1.182157e-002	9.797306e-003	6.950527e-003	8.974792e-003	-6.572376e-001	-3.892245e+000	-3.657121e+000	3.937122e+000	4.068265e+000
6.746805892515381e+001	1.173276e-002	9.685443e-003	6.855194e-003	8.902507e-003	-6.308826e-001	-3.936239e+000	-3.639831e+000	4.022757e+000	4.156735e+000
6.785605259523133e+001	1.167717e-002	9.606946e-003	6.793410e-003	8.863632e-003	-6.026108e-001	-3.965926e+000	-3.622427e+000	4.093306e+000	4.229623e+000
6.824404626530884e+001	1.165481e-002	9.561814e-003	6.765176e-003	8.858167e-003	-5.724224e-001	-3.981307e+000	-3.604909e+000	4.148771e+000	4.286929e+000
